Datum;Euro;US$
01.09.2018;59,1;68,76
01.09.2018;23,21;27
01.09.2018;61,02;71
01.09.2018;26,64;31
01.09.2018;88,53;103,01
01.09.2018;36,96;43
01.09.2018;37,55;43,69
01.09.2018;35,24;41
01.09.2018;33,25;38,69
01.09.2018;84,23;98
01.09.2018;50,71;59
01.09.2018;19,33;22,49
01.09.2018;20,2;23,5
01.09.2018;112,59;131
01.09.2018;188,23;219
01.09.2018;15,9;18,5
01.09.2018;39,54;46
01.10.2014;970,5;1.226,00
01.10.2014;37,21;47
01.10.2014;104,89;132,5
01.10.2014;128,64;162,5
01.10.2014;286,46;361,87
01.10.2014;237,47;299,99
01.10.2014;169,01;213,5
01.10.2014;22,61;28,56
01.10.2014;51,45;65
01.10.2014;21,06;26,6
01.10.2014;21,06;26,6
01.10.2014;;30,99
01.10.2014;20,58;26
01.10.2014;160,3;202,5
01.10.2014;74,09;94
01.10.2014;30,87;39
01.10.2014;9,9;12,5
01.10.2014;24,54;31
01.10.2014;26,95;34,05
01.10.2014;31,66;39,99
01.10.2014;20,58;26
01.10.2014;79,16;100
01.10.2014;36,41;46
01.10.2014;21,32;26,93
01.10.2014;17,02;21,5
01.10.2014;40,99;52
01.10.2014;31,53;40
01.10.2014;54,39;69
01.10.2014;40,2;51
01.10.2014;41,06;52,09
01.10.2014;47,29;59,99
01.10.2014;57,78;72,99
01.10.2014;51,45;65
01.10.2014;118,74;150
01.10.2014;23,74;29,99
01.10.2015;49,09;54,8
01.10.2015;44,79;50
01.10.2015;44,79;50
01.10.2015;37,63;42
01.10.2015;70,77;79
01.10.2015;86;96
01.10.2015;86;96
01.10.2015;24,69;27,56
01.10.2015;53,75;60
01.10.2015;40,31;45
01.10.2015;211,2;235,75
01.10.2015;136,62;152,5
01.10.2015;38,52;43
01.10.2015;42,09;46,98
01.10.2015;41,21;46
01.10.2015;67,19;75
01.10.2015;357,45;399
01.10.2015;94,07;105
01.10.2015;94,56;105,55
01.10.2015;34,94;39
01.10.2015;40,31;45
01.10.2015;221,22;246,94
01.10.2015;71,45;79,75
01.10.2015;44,78;49,99
01.10.2015;70,57;78,77
01.10.2015;73,56;82,11
01.10.2015;45,68;50,99
01.10.2015;114,22;127,5
01.10.2015;159,46;178
01.10.2015;13,44;15
01.10.2016;97,06;109
01.10.2016;422,99;475
01.10.2016;132,69;149
01.10.2016;81,04;91
01.10.2016;360,65;405
01.10.2016;48,93;54,95
01.10.2016;177,21;199
01.10.2016;207,04;232,5
01.10.2016;177,21;199
01.10.2016;25,82;29
01.10.2016;26,71;29,99
01.10.2016;25,82;29
01.10.2016;311,67;349,99
01.10.2016;99,73;111,99
01.10.2016;53,42;59,99
01.10.2016;123,33;138,49
01.10.2016;44,52;49,99
01.10.2016;37,77;42,41
01.10.2016;126,9;142,5
01.10.2016;40,07;45
01.10.2016;391,82;440
01.10.2016;15,14;17
01.10.2016;15,14;17
01.10.2016;15,14;17
01.10.2016;45,42;51
01.10.2016;172,31;193,5
01.10.2016;40,07;45
01.10.2016;47,08;52,87
01.10.2016;40,96;46
01.10.2016;347,3;390
01.10.2016;41,85;47
01.10.2016;26,72;30
01.10.2017;78,28;92,55
01.10.2017;145,07;171,5
01.10.2017;120,54;142,5
01.10.2017;37,22;44
01.10.2017;236;279
01.10.2017;670,77;793
01.10.2017;25,37;29,99
01.10.2017;43,14;51
01.10.2017;42,29;50
01.10.2017;9,78;11,56
01.10.2017;10,15;12
01.10.2017;33,83;40
01.10.2017;25,37;29,99
01.10.2017;25,38;30
01.10.2017;162,22;191,78
01.10.2017;38,02;44,95
01.10.2017;42,28;49,99
01.10.2017;36,69;43,38
01.10.2017;12,27;14,5
01.10.2017;42,25;49,95
01.10.2017;50,75;60
01.10.2017;33,83;39,99
01.10.2017;30,45;36
01.10.2017;33,83;39,99
01.10.2017;50,75;60
01.10.2017;54,97;64,99
01.10.2017;33,83;39,99
01.10.2017;42,28;49,99
01.10.2017;33,83;40
01.10.2017;67,67;80
01.10.2017;29,61;35
01.10.2017;30,45;36
01.10.2017;17,34;20,5
01.10.2017;109,95;129,99
01.10.2017;121,11;143,18
01.10.2017;211,47;250
01.10.2017;10,57;12,5
01.10.2017;29,61;35
01.10.2017;24,53;29
01.10.2017;50,74;59,99
01.10.2017;50,75;60
01.10.2017;37,47;44,3
01.10.2017;152,68;180,5
01.10.2017;54,14;64
01.10.2017;61,74;72,99
01.10.2017;33,83;40
01.10.2017;75,7;89,5
01.10.2017;41,45;49
01.10.2018;559,62;650
01.10.2018;48,21;56
01.10.2018;173,18;261,61
01.10.2018;78,35;91
01.10.2018;122,26;142
01.10.2018;49,03;56,95
01.10.2018;49,03;56,95
01.10.2018;49,03;56,95
01.10.2018;61,27;71,17
01.10.2018;49,03;56,95
01.10.2018;49,03;56,95
01.10.2018;49,89;57,95
01.10.2018;49,03;56,95
01.10.2018;49,03;56,95
01.10.2018;49,03;56,95
01.10.2018;49,03;56,95
01.10.2018;56,82;66
01.10.2018;61,13;71
01.10.2018;53,38;62
01.10.2018;49,03;56,95
01.10.2018;63,41;73,65
01.10.2018;64,57;75
01.10.2018;41,76;48,5
01.10.2018;51,66;60
01.10.2018;49,03;56,95
01.10.2018;119,23;138,49
01.10.2018;52,52;61
01.10.2018;49,03;56,95
01.10.2018;49,03;56,95
01.10.2018;58,54;68
01.10.2018;49,03;56,95
01.10.2018;89,11;103,5
01.10.2018;49,03;56,95
01.10.2018;49,03;56,95
01.10.2018;70,61;82,01
01.10.2018;38,74;45
01.10.2018;55,23;64,15
01.10.2018;74,04;86
01.10.2018;41,33;48
01.10.2018;47,35;55
01.10.2018;53,38;62
01.10.2018;65,43;76
01.10.2018;34,01;39,5
01.10.2018;36,16;42
01.10.2018;42,19;49
01.10.2018;43,91;51
01.10.2018;41,33;48
01.10.2018;44,77;52
01.10.2018;37,02;43
01.10.2018;40,46;46,99
01.10.2018;48,21;56
01.10.2018;35,3;41
01.10.2018;36,16;42
01.10.2018;34,01;39,5
01.10.2018;34,01;39,5
01.10.2018;37,88;44
01.10.2018;22,38;26
01.10.2018;43,91;51
01.10.2018;30,99;36
01.10.2018;96,86;112,5
01.10.2018;18,93;21,99
01.10.2018;49,03;56,95
01.10.2018;54,24;63
01.10.2018;49,03;56,95
01.10.2018;49,03;56,95
01.10.2018;49,03;56,95
01.10.2018;49,03;56,95
01.10.2018;49,89;57,95
01.10.2018;49,03;56,95
01.10.2018;49,03;56,95
01.10.2018;49,03;56,95
01.10.2018;49,03;56,95
01.10.2018;61,99;72
01.10.2018;51,66;60
01.10.2018;49,03;56,95
01.10.2018;56,82;66
01.10.2018;49,03;56,95
01.11.2014;231,42;289,95
01.11.2014;199,54;250
01.11.2014;244,63;306,5
01.11.2014;97,77;122,5
01.11.2014;287,8;360,59
01.11.2014;;561
01.11.2014;494,85;620
01.11.2014;51,88;65
01.11.2014;51,88;65
01.11.2014;39,9;49,99
01.11.2014;59,82;74,95
01.11.2014;7,97;9,99
01.11.2014;33,53;42,01
01.11.2014;44,56;55,83
01.11.2014;22,43;28,1
01.11.2014;24,74;31
01.11.2014;55,87;70
01.11.2014;39,9;49,99
01.11.2014;15,95;19,99
01.11.2014;31,13;39
01.11.2014;55,03;68,95
01.11.2014;45,49;57
01.11.2014;39,91;50
01.11.2014;19,91;24,95
01.11.2014;65,44;81,99
01.11.2014;157,63;197,5
01.11.2014;;50
01.11.2014;56,65;70,98
01.11.2014;10,77;13,49
01.11.2014;15,38;19,27
01.11.2014;48,34;60,56
01.11.2014;121,72;152,5
01.11.2014;152,45;191
01.11.2014;162,02;203
01.11.2014;7,98;10
01.11.2014;9,58;12
01.11.2014;35,92;45
01.11.2014;223,48;280
01.11.2014;11,97;15
01.11.2014;145,66;182,5
01.11.2014;35,92;45
01.11.2014;35,92;45
01.11.2014;199,54;250
01.11.2015;109,54;121
01.11.2015;101,84;112,5
01.11.2015;188,34;208,05
01.11.2015;326,8;360,99
01.11.2015;22,62;24,99
01.11.2015;42,55;47
01.11.2015;54,31;59,99
01.11.2015;36,2;39,99
01.11.2015;13,57;14,99
01.11.2015;13,57;14,99
01.11.2015;9,01;9,95
01.11.2015;43,45;48
01.11.2015;28,97;32
01.11.2015;67,9;75
01.11.2015;97,33;107,51
01.11.2015;205,95;227,5
01.11.2015;93,7;103,5
01.11.2015;45,25;49,99
01.11.2015;21,27;23,5
01.11.2015;31,68;35
01.11.2015;36,2;39,99
01.11.2015;158,42;175
01.11.2015;117,69;130
01.11.2015;82,47;91,1
01.11.2015;344,01;380
01.11.2015;45,26;50
01.11.2015;19,96;22,05
01.11.2015;66,09;73
01.11.2015;60,65;67
01.11.2015;82,38;91
01.11.2016;49,25;53,99
01.11.2016;18,71;20,51
01.11.2016;24,62;26,99
01.11.2016;27,32;29,95
01.11.2016;181,99;199,5
01.11.2016;81,65;89,5
01.11.2016;237,18;260
01.11.2016;91,68;100,5
01.11.2016;32,38;35,5
01.11.2016;38,86;42,6
01.11.2016;284,62;312
01.11.2016;59,3;65
01.11.2016;59,3;65
01.11.2016;83,93;92
01.11.2016;28,28;31
01.11.2016;120,86;132,49
01.11.2016;105,36;115,5
01.11.2016;27,37;30
01.11.2016;30,1;33
01.11.2017;300,44;350
01.11.2017;82,88;96
01.11.2017;258,97;301,69
01.11.2017;231,77;270
01.11.2017;266,1;310
01.11.2017;69,06;79,99
01.11.2017;147,21;171,5
01.11.2017;105,15;122,5
01.11.2017;19,31;22,5
01.11.2017;156,66;182,5
01.11.2017;133,05;155
01.11.2017;219,75;256
01.11.2017;197,68;230,29
01.11.2017;26,61;31
01.11.2017;21,45;24,99
01.11.2017;19,86;23
01.11.2017;68,66;79,99
01.11.2017;35,19;41
01.11.2017;631,78;736
01.11.2017;1.459,27;1.700,00
01.11.2017;35,4;41
01.11.2017;390,57;455
01.11.2017;278,98;325
01.11.2017;126,61;147,5
01.11.2017;145,93;170
01.11.2017;72,96;85
01.11.2017;160,95;187,5
01.11.2017;472,12;550
01.11.2017;128,76;150
01.11.2017;152,36;177,49
01.11.2017;70,39;82
01.11.2017;27,08;31,55
01.12.2014;244,65;305
01.12.2014;221,39;276
01.12.2014;140,36;174,99
01.12.2014;199,73;249
01.12.2014;160,42;199,99
01.12.2014;92,55;115,38
01.12.2014;150,4;187,5
01.12.2014;130,34;162,5
01.12.2014;284,75;355
01.12.2014;304,81;380
01.12.2014;120,31;149,99
01.12.2014;421,11;524,99
01.12.2014;82,22;102,5
01.12.2014;184,49;230
01.12.2014;158,42;197,5
01.12.2014;47,33;59
01.12.2014;80,2;99,99
01.12.2014;100,26;124,99
01.12.2014;120,31;149,99
01.12.2014;102,27;127,5
01.12.2014;162,43;202,5
01.12.2014;20,86;26
01.12.2014;30,48;38
01.12.2014;18,04;22,49
01.12.2014;35,69;44,5
01.12.2014;;24,99
01.12.2014;20,86;26
01.12.2014;27,92;34,81
01.12.2014;48,93;61
01.12.2014;20,19;25,17
01.12.2014;64,97;81
01.12.2014;96,25;119,99
01.12.2014;102,27;127,5
01.12.2014;72,18;89,99
01.12.2014;39,3;49
01.12.2014;18,44;22,99
01.12.2014;112,29;139,99
01.12.2014;16,11;20,09
01.12.2014;108,28;134,99
01.12.2014;138,37;172,5
01.12.2014;140,36;174,99
01.12.2014;60,15;74,99
01.12.2014;40,11;50
01.12.2014;33,69;42
01.12.2014;122,32;152,5
01.12.2014;24,06;30
01.12.2014;17,24;21,49
01.12.2014;32,89;41
01.12.2014;122,32;152,5
01.12.2014;;481
01.12.2014;32,89;41
01.12.2014;22,45;27,99
01.12.2014;71,39;89
01.12.2014;182,78;227,87
01.12.2014;102,27;127,5
01.12.2014;17,64;21,99
01.12.2014;20,05;25
01.12.2014;34,09;42,5
01.12.2014;37,46;46,7
01.12.2014;56,15;70
01.12.2014;39,39;49,11
01.12.2014;68,17;84,99
01.12.2014;32,08;40
01.12.2014;38,5;48
01.12.2014;18,65;23,25
01.12.2014;18,65;23,25
01.12.2014;18,65;23,25
01.12.2014;18,65;23,25
01.12.2014;329,76;411,11
01.12.2014;29,32;36,55
01.12.2014;44,92;56
01.12.2014;25,67;32
01.12.2014;44,11;54,99
01.12.2015;170,42;179,99
01.12.2015;28,4;29,99
01.12.2015;89,95;95
01.12.2015;55,86;59
01.12.2015;50,18;53
01.12.2015;53,07;56,05
01.12.2015;61,07;64,5
01.12.2015;47,34;50
01.12.2015;94,67;99,99
01.12.2015;90,89;96
01.12.2015;38,82;41
01.12.2015;51,12;53,99
01.12.2015;54,92;58
01.12.2015;19,32;20,4
01.12.2015;19,32;20,4
01.12.2015;19,32;20,4
01.12.2015;108,88;115
01.12.2015;188,89;199,5
01.12.2015;247,89;261,81
01.12.2015;104,15;110
01.12.2015;104,15;110
01.12.2015;94,68;100
01.12.2015;93,73;99
01.12.2015;43,55;46
01.12.2015;47,33;49,99
01.12.2015;33,14;35
01.12.2015;289,83;306,11
01.12.2015;61,53;64,99
01.12.2015;378,73;400
01.12.2015;56,8;59,99
01.12.2015;69,12;73
01.12.2015;125,45;132,5
01.12.2015;40;42,25
01.12.2015;28,36;29,95
01.12.2016;169,49;179,99
01.12.2016;53,67;57
01.12.2016;39,55;42
01.12.2016;29,18;30,99
01.12.2016;76,26;80,99
01.12.2016;60,99;64,77
01.12.2016;20,25;21,5
01.12.2016;39,54;41,99
01.12.2016;118,65;126
01.12.2016;133,61;141,89
01.12.2016;77,94;82,77
01.12.2016;37,62;39,95
01.12.2016;52,73;56
01.12.2016;162,44;172,5
01.12.2016;51,79;55
01.12.2016;43,32;46
01.12.2017;52,84;63
01.12.2017;159,35;190
01.12.2017;213,87;255
01.12.2017;377,41;450
01.12.2017;83,03;99
01.12.2017;219,27;261,44
01.12.2017;125,8;150
01.12.2017;21,38;25,49
01.12.2017;25,15;29,99
01.12.2017;41,93;49,99
01.12.2017;25,16;30
01.12.2017;31,18;37,18
01.12.2017;18,1;21,58
01.12.2017;30,19;36
01.12.2017;73,8;88
01.12.2017;5,45;6,5
01.12.2017;28,33;33,78
01.12.2017;67,93;81
01.12.2017;37,74;45
01.12.2017;222,96;265,84
01.12.2017;144,67;172,5
01.12.2017;67,93;81
01.12.2017;25,12;29,95
01.12.2018;70,21;79,5
01.12.2018;155,44;176
01.12.2018;151,47;171,5
01.12.2018;200,04;226,5
01.12.2018;242,88;275
01.12.2018;265,84;301
01.12.2018;28,26;32
01.12.2018;44,15;49,99
01.12.2018;44,15;49,99
01.12.2018;44,16;50
01.12.2018;26,98;30,55
01.12.2018;18,11;20,5
01.12.2018;23,85;27
01.12.2018;31,8;36
01.12.2018;39,26;44,45
01.12.2018;13,25;15
01.12.2018;22,96;26
01.12.2018;34,44;39
01.12.2018;39,74;45
01.12.2018;56,98;64,52
01.12.2018;28,7;32,5
01.12.2018;28,39;32,14
01.12.2018;70,65;79,99
01.12.2018;43,86;66,25
01.12.2018;26,5;30
01.12.2018;27,38;31
01.12.2018;36,21;41
01.12.2018;35,8;54,08
01.12.2018;39,74;45
01.12.2018;90,53;102,5
01.12.2018;37,71;56,96
01.12.2018;26,5;30
01.12.2018;28,26;32
01.12.2018;35,33;40
01.12.2018;35,33;40
01.12.2018;125,86;142,5
01.12.2018;219,47;248,5
01.12.2018;225,22;255
01.12.2018;69,77;79
01.12.2018;16,38;18,55
01.12.2018;35,28;39,95
01.12.2018;35,33;40
01.12.2018;251,71;285
02.01.2015;413,2;499,99
02.01.2015;32,64;39,5
02.01.2015;18,36;22,22
02.01.2015;24,59;29,76
02.01.2015;62,81;76
02.01.2015;49,58;59,99
02.01.2015;37,92;45,88
02.01.2015;14,87;17,99
02.01.2015;49,58;60
02.01.2015;41,28;49,95
02.01.2015;40,91;49,5
02.01.2015;20,65;24,99
02.01.2015;190,48;230,49
02.01.2015;83,47;101
02.01.2015;30,58;37
02.01.2015;75,2;91
02.01.2015;82,64;100
02.01.2015;61,98;75
02.01.2015;44,01;53,26
02.01.2015;32,23;39
02.01.2015;136,36;165
02.01.2015;44,63;54
02.01.2015;13,23;16,01
02.01.2015;78,5;94,99
02.01.2015;50,4;60,99
02.01.2015;41,31;49,99
02.01.2015;49,58;59,99
02.01.2015;214,04;259
02.01.2015;41,31;49,99
02.01.2015;41,31;49,99
02.01.2015;43,8;53
02.01.2015;41,31;49,99
02.01.2015;44,63;54,01
02.01.2015;46,73;56,55
02.01.2015;41,31;49,99
02.01.2015;41,31;49,99
02.01.2015;33,05;39,99
02.01.2015;576,58;697,69
02.01.2015;93,89;113,61
02.01.2015;146,69;177,5
02.01.2015;42,15;51
02.01.2015;19,46;23,55
02.01.2015;62,81;76
02.01.2015;131,81;159,5
02.01.2015;131,81;159,5
02.01.2015;37,23;45,05
02.01.2015;31,4;38
02.01.2015;816,22;987,67
02.01.2016;124,82;135,59
02.01.2016;110,46;119,99
02.01.2016;84,23;91,5
02.01.2016;101,26;110
02.01.2016;66,28;72
02.01.2016;92,04;99,98
02.01.2016;55,22;59,99
02.01.2016;39,58;43
02.01.2016;31,3;34
02.01.2016;31,3;34
02.01.2016;37,74;41
02.01.2016;42,35;46
02.01.2016;15,42;16,75
02.01.2016;18,87;20,5
02.01.2016;17,49;19
02.01.2016;32,22;35
02.01.2016;36,81;39,99
02.01.2017;72,04;76,01
02.01.2017;23,69;25
02.01.2017;142,16;150
02.01.2017;23,22;24,5
02.01.2017;26,56;28,02
02.01.2017;26,56;28,02
02.01.2017;161,11;169,99
02.01.2017;127,95;135
02.01.2017;56,87;60
02.01.2017;38,85;40,99
02.01.2017;137,9;145,5
02.01.2017;57,81;61
02.01.2017;51,82;54,68
02.01.2017;93,83;99
02.01.2017;37,9;39,99
02.01.2017;120,36;126,99
02.01.2017;123,19;129,98
02.01.2017;50,85;53,65
02.01.2018;63,29;76
02.01.2018;51,63;62
02.01.2018;36,23;43,5
02.01.2018;109,09;131
02.01.2018;250,57;300,88
02.01.2018;16,66;20
02.01.2018;16,24;19,5
02.01.2018;16,24;19,5
02.01.2018;28,31;34
02.01.2018;29,14;34,99
02.01.2018;15,2;18,25
02.01.2018;42,26;50,75
02.01.2018;41,64;50
02.01.2018;33,3;39,99
02.01.2018;54,97;66,01
02.01.2018;77,64;93,23
02.01.2018;570,45;685
02.01.2018;41,63;49,99
02.01.2018;26,09;31,33
02.01.2018;25,81;30,99
02.01.2018;41,63;49,99
02.01.2018;33,3;39,99
02.01.2018;208,19;250
02.01.2018;208,19;250
02.01.2018;22,11;26,55
02.01.2018;57,99;69,63
02.01.2018;59,13;71
02.01.2018;70,79;85
02.01.2018;72,45;87
02.01.2018;146,15;175,5
02.01.2019;279,82;319,88
02.01.2019;22,74;26
02.01.2019;26,23;29,99
02.01.2019;27,98;31,99
02.01.2019;118,05;134,95
02.01.2019;21,87;25
02.01.2019;17,92;20,49
02.01.2019;87,47;99,99
02.01.2019;157,42;179,95
02.01.2019;216,51;247,5
02.01.2019;29,16;33,33
02.01.2019;35,87;41
02.01.2019;144,34;165
02.01.2019;44,6;50,99
02.01.2019;84,03;96,06
02.01.2019;44,6;50,99
02.01.2019;95,79;109,5
02.01.2019;22,91;26,19
02.01.2019;111,53;127,5
02.01.2019;61,13;69,88
02.01.2019;35,87;41
02.01.2019;161,83;185
02.01.2019;126,84;145
02.01.2019;161,83;185
02.01.2019;118,53;135,5
02.01.2019;113,63;129,9
02.01.2019;273,37;312,5
02.02.2015;157,83;179
02.02.2015;90,38;102,5
02.02.2015;141,08;160
02.02.2015;142,39;161,49
02.02.2015;70,53;79,99
02.02.2015;108,01;122,5
02.02.2015;132,26;150
02.02.2015;210,27;238,47
02.02.2015;145,27;164,75
02.02.2015;191,78;217,5
02.02.2015;191,78;217,5
02.02.2015;143,34;162,57
02.02.2016;257,04;280,01
02.02.2016;239,16;260,53
02.02.2016;73,43;79,99
02.02.2016;642,58;699,99
02.02.2016;60,59;66
02.02.2016;162,7;177,24
02.02.2016;75,78;82,55
02.02.2016;76,19;83
02.02.2016;25,7;28
02.02.2016;7,83;8,53
02.02.2016;160,65;175
02.02.2016;182,22;198,5
02.02.2016;45,9;50
02.02.2016;112,45;122,5
02.02.2016;146,3;159,37
02.02.2016;84,45;92
02.02.2016;65,18;71
02.02.2016;126,22;137,5
02.02.2016;30,19;32,89
02.02.2016;25,18;27,43
02.02.2017;306,72;330
02.02.2017;50,19;54
02.02.2017;25,56;27,5
02.02.2017;25,56;27,5
02.02.2017;15,8;17
02.02.2017;56,7;61
02.02.2017;10,18;10,95
02.02.2017;22,3;23,99
02.02.2017;18,59;20
02.02.2017;9,25;9,95
02.02.2017;16,26;17,49
02.02.2017;92,53;100
02.02.2017;92,53;100
02.02.2017;104,09;112,49
02.02.2017;197,5;212,49
02.02.2017;37,13;39,95
02.02.2017;132,47;142,52
02.02.2017;52,05;56
02.02.2017;155,71;167,53
02.02.2017;116,18;125
02.02.2017;188,21;202,49
02.02.2017;132,45;142,5
02.02.2017;32,53;35
02.02.2017;88,29;94,99
02.02.2018;257,68;321,01
02.02.2018;48,16;60
02.02.2018;86,29;107,5
02.02.2018;52,37;65,24
02.02.2018;50,57;63
02.02.2018;48,16;60
02.02.2018;24,08;30
02.02.2018;48,16;60
02.02.2018;50,57;63
02.02.2018;16,9;21,05
02.02.2018;57,8;72
02.02.2018;56,18;69,99
02.02.2018;147,82;184,15
02.02.2018;43,35;54
02.02.2018;72,35;90,13
02.02.2018;112,78;140,5
02.02.2018;106,36;132,5
02.02.2018;88,7;110,5
02.02.2018;35,92;44,75
02.02.2018;52,07;64,87
02.02.2018;301,02;375
02.02.2019;147,39;199,99
02.02.2019;261,59;299,99
02.02.2019;36,52;41,88
02.02.2019;20,65;23,68
02.02.2019;22,67;26
02.02.2019;17,43;19,99
02.02.2019;43,69;50,1
02.02.2019;87,19;99,99
02.02.2019;100,28;115
02.02.2019;109,43;125
02.02.2019;392,4;450
02.02.2019;156,95;179,99
02.02.2019;196,2;225
02.02.2019;348,8;400
02.02.2019;194,02;222,5
02.02.2019;76,85;88,13
02.02.2019;55,94;64,15
02.02.2019;53,18;60,99
02.02.2019;87,17;99,97
02.02.2019;132,98;152,5
02.02.2019;44,47;51
02.03.2015;160,92;180,5
02.03.2015;240,76;269,99
02.03.2015;28,74;32,23
02.03.2015;27,64;31
02.03.2015;41,02;46
02.03.2015;40,13;45
02.03.2015;18,28;20,5
02.03.2015;23,18;26
02.03.2015;61,52;68,99
02.03.2015;114,56;128,5
02.03.2015;61,53;69
02.03.2015;81,54;91,44
02.03.2015;41,91;47
02.03.2015;54,4;61
02.03.2015;93,19;104,5
02.03.2015;32,1;36
02.03.2015;46,37;52
02.03.2015;160,47;179,99
02.03.2015;32,64;36,6
02.03.2015;144,91;162,5
02.03.2015;119,94;134,5
02.03.2015;53,5;59,99
02.03.2015;60,62;67,99
02.03.2015;212,96;238,86
02.03.2015;268,36;301
02.03.2015;54,38;61
02.03.2015;178,3;199,99
02.03.2015;38,78;43,5
02.03.2015;200,59;224,99
02.03.2015;115,45;129,49
02.03.2015;95,85;107,51
02.03.2015;202,82;227,49
02.03.2015;200,59;224,99
02.03.2015;49,04;55
02.03.2016;62,27;67,66
02.03.2016;204,78;222,5
02.03.2016;36,8;39,99
02.03.2016;29,98;32,57
02.03.2016;29;31,51
02.03.2016;23,48;25,51
02.03.2016;41,42;45
02.03.2016;79,15;86
02.03.2016;54,3;59
02.03.2016;47,86;52
02.03.2016;115,35;125,33
02.03.2016;133,91;145,5
02.03.2016;37,72;40,99
02.03.2016;55,22;60
02.03.2017;168,63;179,19
02.03.2017;52,7;56
02.03.2017;31,33;33,29
02.03.2017;48;51
02.03.2017;190,57;202,5
02.03.2017;51,75;54,99
02.03.2017;28,22;29,99
02.03.2017;56,46;59,99
02.03.2017;95,99;102
02.03.2017;190,56;202,49
02.03.2017;87,52;93
02.03.2017;47,04;49,99
02.03.2018;50,01;61
02.03.2018;37,72;46
02.03.2018;113,56;138,5
02.03.2018;123,81;151
02.03.2018;190,63;232,5
02.03.2018;375,52;458
02.03.2018;25,42;31
02.03.2018;34,44;42
02.03.2018;228,75;279
02.03.2018;347,84;424,24
02.03.2018;25,83;31,5
02.03.2018;25,83;31,5
02.03.2018;8,19;9,99
02.03.2018;8,19;9,99
02.03.2018;25,42;31
02.03.2018;16,81;20,5
02.03.2018;44,28;54,01
02.03.2018;28,7;35
02.03.2018;28,7;35
02.03.2018;32,8;40
02.03.2018;31,98;39
02.03.2018;29,52;36
02.03.2018;37,92;46,25
02.03.2018;68,05;83
02.03.2018;62,31;76
02.03.2018;598,53;730
02.03.2018;16,4;20
02.03.2018;33,62;41
02.03.2018;72,77;88,75
02.03.2018;109,46;133,5
02.03.2018;54,11;66
02.03.2018;129,14;157,5
02.03.2018;11,34;13,83
02.03.2018;11,34;13,83
02.03.2018;11,34;13,83
02.03.2018;268,93;328
02.03.2018;145,53;177,5
02.03.2018;1.165,91;1.422,00
02.04.2015;237,44;255
02.04.2015;279,34;300
02.04.2015;278,41;299
02.04.2015;223,47;240
02.04.2015;79,15;85
02.04.2015;83,8;90
02.04.2015;23,09;24,8
02.04.2015;65,17;69,99
02.04.2015;65,17;69,99
02.04.2015;65,17;69,99
02.04.2015;65,17;69,99
02.04.2015;12,1;13
02.04.2015;37,25;40
02.04.2015;28,91;31,05
02.04.2015;21,06;22,62
02.04.2015;29,06;31,21
02.04.2015;9,31;10
02.04.2015;32,59;35
02.04.2015;14,9;16
02.04.2015;24,67;26,5
02.04.2015;19,09;20,5
02.04.2015;34,01;36,53
02.04.2015;43,55;46,77
02.04.2015;37,25;40
02.04.2015;55,86;59,99
02.04.2015;50,63;54,38
02.04.2015;37,24;39,99
02.04.2015;38,18;41
02.04.2015;42,93;46,1
02.04.2015;29,8;32
02.04.2015;56,8;61
02.04.2015;52,24;56,1
02.04.2015;100,98;108,45
02.04.2015;62,38;66,99
02.04.2015;27,92;29,99
02.04.2015;27,92;29,99
02.04.2015;111,74;120
02.04.2015;26,06;27,99
02.04.2015;88,46;95
02.04.2015;93,1;99,99
02.04.2015;24,2;25,99
02.04.2015;24,21;26
02.04.2015;24,21;26
02.04.2015;351,04;377
02.04.2015;88,46;95
02.04.2015;46,55;49,99
02.04.2015;83,8;90
02.04.2016;156,46;177,5
02.04.2016;53,77;61
02.04.2016;221,66;251,47
02.04.2016;528,86;599,99
02.04.2016;17,63;20
02.04.2016;32,61;37
02.04.2016;254,48;290
02.04.2016;251,41;285,22
02.04.2016;372,94;424,99
02.04.2016;52,89;60
02.04.2016;12,34;14
02.04.2016;21,6;24,51
02.04.2016;45,84;52,01
02.04.2016;59,54;67,55
02.04.2016;109,74;124,5
02.04.2016;66,11;75
02.04.2016;157,08;179
02.04.2016;584,4;663
02.04.2016;47,6;54
02.04.2016;107,1;121,5
02.04.2016;881,44;999,99
02.04.2016;52,01;59
02.04.2016;157,78;179
02.04.2016;20,71;23,5
02.04.2016;29,08;32,99
02.04.2016;41,43;47
02.04.2016;22,92;26
02.04.2016;19,82;22,49
02.04.2016;28,21;32
02.04.2016;112,38;127,5
02.04.2016;46,72;53
02.04.2016;52,01;59
02.04.2016;137,07;155,5
02.04.2016;37,9;43
02.04.2016;395,77;449
02.04.2016;468,83;531,89
02.04.2016;327,02;371
02.04.2016;202,79;230,06
02.04.2017;308,24;329,68
02.04.2017;82,68;88,43
02.04.2017;238,42;255
02.04.2017;247,77;265
02.04.2017;42,07;45
02.04.2017;57,02;60,99
02.04.2017;420,74;450
02.04.2017;68,25;73
02.04.2017;9,34;9,99
02.04.2017;20,57;22
02.04.2017;42,07;45
02.04.2017;39,27;42
02.04.2017;56,09;59,99
02.04.2017;46,75;50
02.04.2017;58,79;62,88
02.04.2017;112,19;119,99
02.04.2017;39,27;42
02.04.2017;40,3;43,1
02.04.2017;102,85;110
